amenity,denomination,name,religion,id,lon,lat
place_of_worship,Anglican,Saint Marks Church,Christian,13886722,151.2364037,-33.8747343
place_of_worship,Seventh Day Adventist,Adventist Church,Christian,17029183,152.8977718,-31.4668789
place_of_worship,Anglican,St. Mark'S Anglican Church,Christian,18467512,151.2475637,-33.9622516
place_of_worship,Catholic,St. Andrew'S Catholic Church,Christian,18468950,151.2469505,-33.9635141
place_of_worship,Unknown,Gracepoint Christian Church,Christian,18548772,151.241907,-33.9190242
place_of_worship,Presbyterian,Randwick Presbyterian Church,Christian,18556475,151.2394733,-33.9125937
place_of_worship,Catholic,St Vincent De Paul Catholic Church,Christian,18825536,151.2026012,-33.8927173
place_of_worship,Unknown,St. John'S Cathedral Parramatta,Christian,19160811,151.0026966,-33.8158655
place_of_worship,Uniting,Shirley Road Church,Christian,19966739,151.1993296,-33.8281884
place_of_worship,Presbyterian,Hunter Baillie Memorial Presbyterian Church,Christian,20152887,151.16932,-33.8832554
place_of_worship,Catholic,St. Brendan'S Catholic Church,Christian,20152891,151.1699321,-33.883931
place_of_worship,Protestant,Martin Luther Kirche,Christian,20930158,151.2096358,-33.8783236
place_of_worship,Presbyterian,St. George'S Presbyterian Church,Christian,20930445,151.2089287,-33.8740842
place_of_worship,Baptist,Central Baptist Church,Christian,20930512,151.20537,-33.878106
place_of_worship,Catholic,St. Peter Julian'S Catholic Church,Christian,20930515,151.2053089,-33.8786618
place_of_worship,Unknown,Church In The Market Place,Christian,20958826,151.2476925,-33.8916569
place_of_worship,Uniting,Uniting Church In Australia,Christian,20958866,151.1971858,-33.8769383
place_of_worship,Baptist,Katoomba Baptist Church,Christian,20973509,150.3101414,-33.7173103
place_of_worship,Salvation Army,Salvation Army,Christian,20973510,150.3095348,-33.7172474
place_of_worship,Uniting,Uniting Church,Christian,20973524,150.3115906,-33.7152214
place_of_worship,Anglican,St Hilda'S Anglican Church,Christian,20973546,150.3120196,-33.7136275
place_of_worship,Uniting,Leura Uniting Church,Christian,20976831,150.3327052,-33.7141898
place_of_worship,Anglican,St Alban'S Anglican Church,Christian,20976838,150.3316211,-33.7144353
place_of_worship,Baptist,Baptist Church,Christian,20977083,150.3310505,-33.711081899999996
place_of_worship,Uniting,Chapel By The Sea,Christian,20979931,151.2741279,-33.8902645
place_of_worship,Presbyterian,Presbyterian Worship & Ministry Centre,Christian,21279653,151.2646782,-27.179586
place_of_worship,Lutheran,St Mark'S Lutheran Church,Christian,21293323,151.2630536,-27.1806284
place_of_worship,Anglican,St John'S Anglican Church,Christian,21293834,151.263347,-27.1841782
place_of_worship,Catholic,St Thomas More'S Catholic Church,Christian,21321702,151.9630522,-27.5803912
place_of_worship,Assemblies Of God,Christian Life Assembly Church,Christian,29186644,145.1464134,-37.8846976
place_of_worship,Presbyterian,Scot'S Presbyterian Church,Christian,32661968,150.696012,-34.7773032
place_of_worship,Catholic,St Josephs,Christian,34051871,144.9439393,-37.7623609
place_of_worship,Catholic,Holy Rosary Catholic Church,Christian,41185323,115.8081847,-31.9835318
place_of_worship,Presbyterian,Knox Presbyterian,Christian,48674715,145.2337573,-37.8471823
place_of_worship,Uniting,Tusmore Uniting Church,Christian,57932628,138.6471047,-34.9332589
place_of_worship,Catholic,Saint Mary Star Of The Sea,Christian,59900463,115.7658954,-31.9944755
place_of_worship,Seventh Day Adventist,Wantirna Seventh-Day Adventist Church,Christian,60414305,145.2164778,-37.855273
place_of_worship,Anglican,Saint Luke'S,Christian,60447853,151.0970444,-33.6740323
place_of_worship,Baptist,Hornsby Heights Baptist Church,Christian,60573238,151.0981599,-33.6762645
place_of_worship,Uniting,Burwood Heights Uniting Church,Christian,78422041,145.1522508,-37.853195
place_of_worship,Unknown,St Fidelis,Christian,81082899,144.9526525,-37.7498859
place_of_worship,Unknown,Sydney Murugan Temple,Hindu,81268467,150.9843012,-33.8200659
place_of_worship,Catholic,Our Lady Queen Of Peace,Christian,82477054,150.9517803,-33.8188172
place_of_worship,Catholic,St Brigid'S,Christian,83227148,153.010694,-27.4575404
place_of_worship,Baptist,Windsor Road Baptist Church,Christian,83234727,153.0068729,-27.4537701
place_of_worship,Anglican,Anglican Church,Christian,98602131,147.2970337,-42.8548976
place_of_worship,Assemblies Of God,Italian Pentecostal Church,Christian,104465813,145.1489293,-37.8714938
place_of_worship,Roman Catholic,St Christophers Catholic Church,Christian,106652934,145.1491763,-37.8704911
place_of_worship,Anglican,Anglican Church Of The Ascension,Christian,106657674,145.1508405,-37.8570517
place_of_worship,Seventh Day Adventist,The Oasis,Christian,106681865,145.2852102,-37.7894047
place_of_worship,Anglican,St Matthews Anglican Church,Christian,107152431,145.178557,-37.9104755
place_of_worship,Assemblies Of God,Faith! Christian Church,Christian,132979502,145.2095102,-37.9496845
place_of_worship,Catholic,Saint Augustine'S Catholic Church,Christian,145200030,144.9548536,-37.8170791
place_of_worship,Anglican,Christ Church Dingley,Christian,145258324,145.1189555,-37.9729168
place_of_worship,Christ Scientist,"First Church Of Christ, Scientist, Ringwood",Christian,149820672,145.2296929,-37.8164582
place_of_worship,Christadelphian,Brisbane Christadelphian,Christian,156569110,153.03317,-27.423957
place_of_worship,Unknown,Lutwyche Mosque,Muslim,156570956,153.0306202,-27.4251714
place_of_worship,Catholic,Saint Carthage'S,Christian,158176405,153.024974,-27.4176861
place_of_worship,Catholic,St John'S Catholic Church,Christian,159101229,147.4410972,-42.7317935
place_of_worship,Anglican,St Luke'S Anglican Church,Christian,159104996,147.4389576,-42.7384271
place_of_worship,Anglican,St Marys,Christian,168424970,151.1914975,-33.8574842
place_of_worship,Anglican,St Peters,Christian,184320074,150.9190679,-31.1102158
place_of_worship,Anglican,All Saints Duri,Christian,184338907,150.8167882,-31.2151321
place_of_worship,Lutheran,Redeemer Lutheran Church,Christian,191839331,145.1546216,-37.8628638
place_of_worship,Anglican,Anglican Church Of Australia,Christian,196196656,144.9491655,-37.7468264
place_of_worship,Anglican,The Anglican Parish Of Saint Philip,Christian,202048629,145.124721,-37.8948562
place_of_worship,Roman Catholic,Christ Our Holy Redeemer Parish,Christian,204089744,145.1059069,-37.8962041
place_of_worship,Catholic,Sacred Heart Catholic Church,Christian,205751210,152.8882491,-27.376038
place_of_worship,Anglican,Saint Pauls Anglican Church,Christian,205852625,152.8887974,-27.3677881
place_of_worship,Catholic,St Mary'S Catholic Church,Christian,208535676,151.1023885,-33.8678052
place_of_worship,Christian Brethren Fellowships In Victoria,Oakleigh Christian Fellowship,Christian,213819114,145.106851,-37.8894984
place_of_worship,Uniting,St. Johns Mount Waverley,Christian,213847858,145.1258073,-37.8777653
place_of_worship,Uniting,St Luke'S Uniting Church Mount Waverley,Christian,235945555,145.1234297,-37.864045
place_of_worship,Anglican,St Stephen'S Anglican Church,Christian,236325634,145.125215,-37.8692149
place_of_worship,Presbyterian,Wilston Presbyterian Church,Christian,237401080,153.0195275,-27.4340016
place_of_worship,Anglican,St Albans Anglican Church,Christian,237411769,153.0159484,-27.4294994
place_of_worship,Catholic,Mater Dei Catholic Church,Christian,240379510,152.9736836,-27.4491327
place_of_worship,Anglican,St John'S,Christian,240434453,150.6971242,-34.0566679
place_of_worship,Evangelical,Lynwood Christian Church,Christian,241518213,115.930239,-32.0289853
place_of_worship,Assemblies Of God,Monash Christian Church,Christian,243078696,145.1557377,-37.9082183
place_of_worship,Uniting,St. Andrews,Christian,243698214,150.6249152,-33.7663023
place_of_worship,Anglican,St Thomas,Christian,244128707,151.1705213,-33.8636459
place_of_worship,Anglican,St John Chrysostum,Christian,244220852,144.9439368,-37.7650582
place_of_worship,Unknown,Blaxland Gospel Chapel,Christian,244314462,150.6238195,-33.7413765
place_of_worship,Unknown,Monash Christian Fellowship,Christian,244429798,145.1431304,-37.9171751
place_of_worship,Pentecostal,Italian Pentecostal Church,Christian,244879186,144.9451071,-37.7651427
place_of_worship,Anglican,Lmap Mt Riverview,Christian,246699568,150.6303625,-33.7321996
place_of_worship,Catholic,Saint Finbars Catholic Church,Christian,246699597,150.6183543,-33.7609856
place_of_worship,Brethren,Glen Hill Community Church,Christian,247151291,145.1725993,-37.875226
place_of_worship,Uniting Church Of Australia,Glen Waverley Uniting Church,Christian,247151857,145.1628724,-37.882193
place_of_worship,Baptist,Bowen Baptist,Christian,247163995,148.236564,-19.9892792
place_of_worship,Anglican,St John,Christian,247175999,151.1795163,-33.852589
place_of_worship,Salvation Army,Bowen Corps,Christian,247180914,148.2432202,-20.0109655
place_of_worship,Baptist,Flinders Street Baptist Church,Christian,247966121,138.6033359,-34.9272358
place_of_worship,Catholic,St. Francis Xavier Cathedral,Christian,247966123,138.6014684,-34.9288434
place_of_worship,Unknown,Ashwood Gospel Chapel,Christian,248124617,145.1028185,-37.8678638
place_of_worship,Unknown,Cao Dai Temple Of Nsw,Caodaism,248886653,151.0696444,-33.9243022
place_of_worship,Catholic,St Monica'S,Christian,249508818,149.0621347,-35.2137529
place_of_worship,Baptist,North Belconnen Baptist Church,Christian,249518722,149.0617651,-35.2104557
place_of_worship,Anglican,St Paul'S Ginninderra Anglican Church,Christian,249555533,149.0658442,-35.1986462
place_of_worship,Uniting,Oxley Uniting Church,Christian,249773176,152.9745069,-27.5541009
place_of_worship,Unknown,Bush Chapel,Christian,251111659,152.9670717,-27.4742091
place_of_worship,Baptist,Rostrevor Baptist Church,Christian,251162383,138.6910613,-34.8869157
place_of_worship,Church Of Christ,Chadstone Church Of Christ,Christian,251295538,145.104921,-37.8818047
place_of_worship,Catholic,St Mary Magdalen'S Parish,Christian,251295828,145.1018912,-37.8802126
place_of_worship,Baptist,Chadstone Baptist Church,Christian,251296278,145.0970074,-37.8766423
place_of_worship,Unknown,Chinese Christian Church Sydney,Christian,251741032,151.2108592,-33.8450546
place_of_worship,Anglican,Anglican Church,Christian,255339010,153.033314,-30.3782514
place_of_worship,Unknown,Al Amanah,Muslim,256009669,151.0282113,-33.9164673
place_of_worship,Seventh Day Adventist,Burwood Adventist Community Church,Christian,256219042,145.1135065,-37.8562216
place_of_worship,Uniting,Uniting Church,Christian,256638021,151.1116003,-33.6735282
place_of_worship,Greek Orthodox,Oakleigh Greek Orthodox Church,Christian,257871187,145.0836968,-37.8964695
place_of_worship,Catholic,Sacred Heart Oakleigh Catholic,Christian,258012215,145.0869499,-37.9018748
place_of_worship,Anglican,St Luke'S,Christian,258025983,150.8038413,-34.4833317
place_of_worship,Anglican,"Holy Nativity Anglican Church, Hughesdale",Christian,258237029,145.0750366,-37.9024708
place_of_worship,Free Presbyterian,Australian Free Church,Christian,258287830,145.0835166,-37.8888365
place_of_worship,Seventh Day Adventist,Hughesdale Seventh-Day Adventist Church,Christian,258289227,145.0760236,-37.8974251
place_of_worship,Uniting,Uniting Church Coatsville,Christian,258289979,145.0765043,-37.9087555
place_of_worship,Anglican,St Phillips,Christian,258486199,151.1106393,-33.7454465
place_of_worship,Anglican,Holy Trinity Oakleigh Anglican Church,Christian,259129863,145.0879738,-37.8924843
place_of_worship,Anglican,Saint Simon And Saint Jude,Christian,259243390,147.2378258,-43.1612859
place_of_worship,Uniting,Woodbridge Uniting Church,Christian,259244106,147.2384232,-43.1658496
place_of_worship,Greek Orthodox,Greek Orthodox Parish Of St. Andrew,Christian,260716381,145.1652486,-37.8450468
place_of_worship,Anglican,Saint Clemonts On The Hill,Christian,261697103,153.0143536,-27.4081616
place_of_worship,Uniting,Graceville Uniting Church,Christian,262155430,152.9789625,-27.5205092
place_of_worship,Unknown,Holy Trinity Church,Christian,262911592,149.0814897,-35.3271835
place_of_worship,Uniting,Tecoma Uniting Church,Christian,266259410,145.3456306,-37.9074074
place_of_worship,Baptist,Kilsyth South Baptist Church,Christian,266322182,145.3179539,-37.8389021
place_of_worship,Methodist,Wesleyan Methodist Church,Christian,266442145,145.2816453,-37.8670087
place_of_worship,Uniting,Uniting Church Kennedy Terrace,Christian,268792217,152.9948256,-27.4535436
place_of_worship,Baptist,Kruger Parade Baptist Church,Christian,270277101,152.875282,-27.6225108
place_of_worship,Anglican,Saint Luke'S Anglican Church,Christian,270285705,152.8675315,-27.6153317
place_of_worship,Presbyterian,Bethel Bible Presbyterian Church,Christian,271047804,145.0942497,-37.8999848
place_of_worship,Baptist,Orange Grove Baptist Church,Christian,271125036,115.9788716,-32.0042041
place_of_worship,Anglican,Christ Church,Christian,275913569,150.5560732,-33.6995553
place_of_worship,Unknown,Hepburn Heights Mosque (Al-Hidayah),Muslim,276369920,115.7763904,-31.8151705
place_of_worship,Brethren,Duncraig Christian Fellowship,Christian,276563131,115.7658815,-31.8373038
place_of_worship,Anglican,St Nicholas Church,Christian,276563299,115.7767906,-31.8453462
place_of_worship,Anglican,St Johns,Christian,277369171,152.9897169,-27.4295129
place_of_worship,Catholic,St Patrick'S,Christian,277660083,116.7666692,-31.8903215
place_of_worship,Catholic,Our Lady Of Grace,Christian,277755166,115.7584346,-31.8638636
place_of_worship,Uniting,St Stephen'S Uniting Church,Christian,278132032,115.8420141,-32.0121349
place_of_worship,Lutheran,St Paul'S Lutheran Church,Christian,278919605,145.1239086,-37.8166942
place_of_worship,Unknown,Congregation Of Vietnamese Buddhists,Buddhist,279277873,115.8445612,-31.8214784
place_of_worship,True Jesus Church,"True Jesus Church, Box Hill",Christian,280431031,145.1268011,-37.8115748
place_of_worship,Salvation Army,Box Hill Salvation Army,Christian,280431845,145.1193166,-37.8156974
place_of_worship,Anglican,St Mark'S Anglican Church,Christian,280703993,150.8792563,-34.4263599
place_of_worship,Unknown,Rowville Uniting Church,Christian,280714319,145.2412018,-37.9186357
place_of_worship,Church Of Christ,Scarborough Church Of Christ,Christian,281224536,115.7879394,-31.8819044
place_of_worship,Uniting,St. Augustine Church,Christian,282464497,138.607936,-34.9513243
place_of_worship,Unknown,North Balga Christian Centre,Christian,282742869,115.8261983,-31.8467901
place_of_worship,Lutheran,Bethlehem Lutheran Church,Christian,283084563,138.6069606,-34.926572
place_of_worship,Anglican,Church Of The Ascension,Christian,283596696,145.7232637,-38.6338554
place_of_worship,Presbyterian,St Pauls Presbyterian Church,Christian,289380833,153.0275419,-27.4606869
place_of_worship,Shia,Imam Hasan Centre Canberra,Muslim,291548764,149.0720245,-35.3847749
place_of_worship,Uniting,Uniting Church,Christian,291685916,151.1528023,-34.0841452
place_of_worship,Unknown,Bundeena Community Church,Christian,291685989,151.1500471,-34.0842518
place_of_worship,Catholic,Catholic Church,Christian,291686102,151.1476524,-34.0843584
place_of_worship,Baptist,Rosalie Baptist Church,Christian,293657123,152.9964341,-27.4629921
place_of_worship,Presbyterian,Ithaca Presbyterian Church,Christian,293657136,153.001716,-27.4568868
place_of_worship,Catholic,Dajarra Catholic Church,Christian,294048178,139.515089,-21.6941451
place_of_worship,Catholic,St Thomas The Apostle,Christian,298607008,145.157197,-37.8233628
place_of_worship,Unknown,Guru Nanak Gurdwara Indian Temple,Sikh,298940689,153.192803,-30.1171194
place_of_worship,Uniting,Saint Paul'S Uniting Church,Christian,300485553,153.01737,-27.40625
place_of_worship,Roman Catholic,Holy Cross Church,Christian,301107219,151.3759026,-33.4884139
place_of_worship,Unknown,Carlton Mosque,Muslim,301698745,144.9704616,-37.7866593
place_of_worship,Orthodox,St John'S Greek Orthodox Church,Christian,302456201,144.9702271,-37.7825346
place_of_worship,Catholic,Sacred Heart Catholic Church,Christian,302755132,144.9807088,-37.8634405
place_of_worship,Catholic,Our Lady Of Dolours Catholic Church,Christian,304150131,144.9704701,-37.8579117
place_of_worship,Catholic,St Thomas Aquinas' Church,Christian,304157251,144.9773055,-37.8352791
place_of_worship,Unknown,Sassoon Yehuda Sephardi Synagogue,Jewish,304891751,144.9995792,-37.8672315
place_of_worship,Anglican,St Andrew'S Anglican Church,Christian,305089874,144.9926763,-37.9115931
place_of_worship,Catholic,St Joseph'S,Christian,305109515,153.0331649,-27.4829568
place_of_worship,Orthodox,Holy Trinity Ukrainian Orthodox Church,Christian,305537113,144.9711392,-37.7920273
place_of_worship,Anglican,St Mary'S Anglican Church,Christian,305874032,145.0127158,-37.8782688
place_of_worship,Baptist,Fellowship Baptist Church,Christian,307562187,152.9990222,-27.4077803
place_of_worship,Anglican,Saint Oswald'S,Christian,307969114,151.1394535,-33.8801307
place_of_worship,Anglican,Saint Alban'S,Christian,307970248,151.1294199,-33.8670826
place_of_worship,Catholic,Saint Paul'S Catholic Church,Christian,308714395,116.8467291,-20.7370329
place_of_worship,Baptist,Karratha Baptist Church,Christian,308868671,116.8212433,-20.7389723
place_of_worship,Roman Catholic,St Leonard'S Catholic Church,Christian,308993019,145.1641949,-37.8867647
place_of_worship,Unknown,Leo Baeck Centre For Progressive Judaism,Jewish,310001193,145.0543621,-37.7995891
place_of_worship,Salvation Army,Salvation Army,Christian,310384946,153.01364,-27.41548
place_of_worship,Uniting,St Margaret'S Uniting Church,Christian,310517982,145.3126873,-37.787749
place_of_worship,Anglican,St Francis In The Fields Anglican Church,Christian,310518122,145.3129534,-37.7883323
place_of_worship,Unknown,Linh Son Buddhist Temple,Buddhist,310955748,144.9817524,-37.70997
place_of_worship,Unknown,Perth Alliance Church,Christian,311308711,115.9394321,-31.9710929
place_of_worship,Catholic,Basilica Of Our Lady Of Victories,Christian,312678800,145.0565798,-37.8337813
place_of_worship,Uniting,St Luke'S Uniting Church,Christian,313876269,153.0733895,-27.4320344
place_of_worship,Baptist,Knightsbridge Baptist Church,Christian,314933679,138.6594808,-34.9324016
place_of_worship,Uniting,Ewing Memorial Uniting Church,Christian,315181593,145.0486556,-37.8721859
place_of_worship,Presbyterian,Norwood Presbyterian Church,Christian,315262468,138.631018,-34.9211066
place_of_worship,Anglican,St Matthew'S Church,Christian,315304915,138.6445793,-34.9270497
place_of_worship,Mormon,The Church Of Jesus Christ Of Latter-Day Saints,Christian,315992632,152.97951,-27.42
place_of_worship,Anglican,Holy Trinity,Christian,316021212,151.1450941,-33.902826
place_of_worship,Catholic,St John Vianney'S Church,Christian,316086756,138.6607312,-34.9411728
place_of_worship,Seventh Day Adventist,Seventh Day Adventist Church,Christian,316374525,145.0082703,-37.8528487
place_of_worship,Pentecostal,Manningham Christian Centre,Christian,316375004,145.1278889,-37.7575471
place_of_worship,Uniting,The Gap Uniting Church,Christian,317112832,152.9477787,-27.4448383
place_of_worship,Anglican,Saint Marks Anglican Church,Christian,317112839,152.9461052,-27.4434246
place_of_worship,Roman Catholic,Our Lady Of Mount Carmel,Christian,317653949,153.062067,-27.5033693
place_of_worship,Anglican,St Augustine'S Anglican Church,Christian,317680150,145.1070621,-37.8099862
place_of_worship,Catholic,St Aloyisius,Christian,318296944,138.6381871,-33.8838394
place_of_worship,Unknown,Saint Joseph'S Church,Christian,319204744,138.6667412,-34.9139274
place_of_worship,Christian Revival Crusade,Christian Gospel Centre,Christian,319483987,138.6095399,-35.5568985
place_of_worship,Anglican,All Saints,Christian,320405077,152.1411021,-32.7236438
place_of_worship,Presbyterian,St Andrews Church,Christian,320819420,147.1376339,-41.436241
place_of_worship,Baptist,Unley Park Baptist Church,Christian,321374371,138.6069916,-34.9603775
place_of_worship,Catholic,Saint John The Baptist Church,Christian,322735617,152.9992925,-27.4196168
place_of_worship,Uniting,John Flynn Memorial Chiurch,Christian,322874800,133.8824088,-23.6998302
place_of_worship,Uniting,Pine Rivers Uniting Church,Christian,323117667,152.9789788,-27.250887
place_of_worship,Unknown,United Muslims Migrant Association (Umma),Muslim,324210091,145.1545641,-37.7819232
place_of_worship,Unknown,Grovely Gospel Chapel,Christian,324825359,152.9655065,-27.3999466
place_of_worship,Catholic,St. William'S Catholic Church,Christian,324922049,152.9625713,-27.408117
place_of_worship,Orthodox,Greek Orthodox Church Of St. George,Christian,328431290,145.0016281,-37.7611724
place_of_worship,Unknown,Meadowlands Church Of The Nazarene,Christian,331118289,153.1059414,-27.4917254
place_of_worship,Catholic,Holy Family Catholic Church,Christian,333038606,151.1659213,-33.7737173
place_of_worship,Unknown,New Apostolic Church,Christian,333664083,153.0335737,-27.4248793
place_of_worship,Baptist,Baptist Church,Christian,336110445,151.1253612,-33.8902798
place_of_worship,Anglican,Christ Church Sofala,Christian,337437039,149.6947509,-33.0812389
place_of_worship,Anglican,St Stephen'S Anglican Church,Christian,339054774,144.9994918,-37.8985735
place_of_worship,United Reformed,St Luke'S Hungarian Reformed Church,Christian,339090884,144.980232,-37.7871014
place_of_worship,Unknown,Hawthorn Church Of Christ,Christian,339580685,138.6003787,-34.9738153
place_of_worship,Anglican,"All Saints Anglican Church, Clayton",Christian,339938496,145.1214216,-37.9194393
place_of_worship,Catholic,Everton Park Catholic Church,Christian,340148323,152.98823,-27.40102
place_of_worship,Seventh Day Adventist,Nunawading Seventh-Day Adventist Church,Christian,342858054,145.169316,-37.824559
place_of_worship,Anglican,St Lukes Anglican Church,Christian,343654834,152.726136,-26.5949192
place_of_worship,Anglican,Christ Church Anglican Church,Christian,344620461,144.9861373,-37.8385372
place_of_worship,Catholic,St Josephs,Christian,345098761,151.2202148,-33.8340917
place_of_worship,Anglican,St. James' Anglican Church,Christian,345143402,145.0459493,-37.7663506
place_of_worship,United Reformed,Ivanhoe Uniting Church,Christian,345145310,145.0431998,-37.7688885
place_of_worship,Anglican,St. Johns,Christian,346082193,151.2211841,-33.8323168
place_of_worship,Presbyterian,Presbyterian Memorial Church Coorparoo,Christian,347214492,153.05928,-27.50118
place_of_worship,United Reformed,St Aidan'S Uniting Church,Christian,347424259,145.0905368,-37.7960962
place_of_worship,Presbyterian,Ebenezer Bible Presbyterian Church,Christian,353136160,145.3157997,-37.8037631
place_of_worship,Uniting,Wallsend Uniting Church,Christian,353142696,151.6699742,-32.9047349
place_of_worship,Anglican,Saint Luke,Christian,353143163,151.6710697,-32.9053125
place_of_worship,Presbyterian,Saint Andrews,Christian,353145511,151.6696715,-32.9024116
place_of_worship,Roman Catholic,St Stephen'S,Christian,353453946,152.1594575,-32.6677899
place_of_worship,Community Church,Canterbury Gardens Community Church,Christian,354838761,145.3050191,-37.8277535
place_of_worship,Baptist,Stafford Heights Baptist Church,Christian,355185584,153.0108724,-27.3923396
place_of_worship,Uniting,Byng Church,Christian,356503410,149.2545653,-33.3496552
place_of_worship,Catholic,Saint Bernadettes,Christian,358120173,150.9264408,-33.7615206
place_of_worship,Unknown,Convent,Christian,358343512,153.0269883,-27.4861626
place_of_worship,Catholic,Christ The King,Christian,359803499,115.761868,-32.0679089
place_of_worship,Anglican,Saint Paul'S Anglican Church,Christian,360082850,153.044676,-27.48559
place_of_worship,Baptist,Coorparoo Baptist Church,Christian,360087237,153.059799,-27.4868875
place_of_worship,Uniting,Norman Park Uniting Church,Christian,360096050,153.0643459,-27.4839096
place_of_worship,Church Of Christ,Camp Hill Church Of Christ,Christian,360114638,153.0810236,-27.495724
place_of_worship,Catholic,Saint Agatha'S Catholic Church,Christian,360293356,153.0545106,-27.4267289
place_of_worship,Anglican,The Church Of The Resurrection,Christian,361073044,153.0038076,-27.3522759
place_of_worship,Catholic,Saint Kevin'S Catholic Church,Christian,361111511,151.6658172,-32.942607
place_of_worship,Seventh Day Adventist,Newcastle Polish And International,Christian,361759815,151.661464,-32.9069357
place_of_worship,Presbyterian,Korean Presbyterian Church,Christian,364015894,153.0944914,-27.616072
place_of_worship,Unknown,Vietnam Grace Church Brisbane,Christian,364201691,152.9721922,-27.5692153
place_of_worship,Catholic,Worsley Church,Christian,364678132,116.0077664,-33.3052412
place_of_worship,Seventh Day Adventist,Seventh Day Adventist Church,Christian,364859724,153.0372277,-27.4969932
place_of_worship,Catholic,St Lukes,Christian,364859769,153.0382528,-27.4941299
place_of_worship,Catholic,St Mary'S,Christian,365211234,151.6488932,-32.976209
place_of_worship,Catholic,Sacred Heart Church,Christian,366083004,144.9691908,-37.8028472
place_of_worship,Catholic,Our Lady Of Perpetual Succour,Christian,366083355,153.0245741,-27.5060901
place_of_worship,Lutheran,St Stephen'S Lutheran Church,Christian,367282363,138.6067759,-34.9280133
place_of_worship,Unknown,Bediuzzaman Said Nursi Cultural Foundation,Muslim,368392243,144.97646,-37.8043751
place_of_worship,Anglican,St Peters,Christian,369332530,149.563869,-33.6911128
place_of_worship,Roman Catholic,St. Joseph'S,Christian,369912338,152.1222883,-27.546416
place_of_worship,Salvation Army,Salvation Army Carlton,Christian,370231451,144.9690618,-37.7982396
place_of_worship,Unknown,Saint Benedict'S,Christian,370476302,153.045897,-27.4841828
place_of_worship,Catholic,St Thomas More,Christian,370543698,115.0699283,-33.9532603
place_of_worship,Unknown,Caulfield Hebrew Congregation,Jewish,370735798,145.0116178,-37.8676215
place_of_worship,Anglican,Holy Trinity Anglican Church,Christian,370747013,144.9833403,-37.814126
place_of_worship,Seventh Day Adventist,Seventh Day Adventist Church,Christian,370967852,152.9751226,-27.4091845
place_of_worship,Anglican,Church Of St John The Evangelist,Christian,373066254,149.632791,-33.3109487
place_of_worship,Catholic,Saint Michael'S,Christian,373555425,152.1377233,-32.7220791
place_of_worship,Baptist,Coburg Baptist Church,Christian,375734448,144.9659933,-37.7470013
place_of_worship,Anglican,Holy Trinity Anglican Church,Christian,375735576,144.9673938,-37.739905
place_of_worship,Catholic,St Paul'S Catholic Church,Christian,375736514,144.9677916,-37.7382995
place_of_worship,Orthodox,The Dormition Of Our Lady Greek Orthodox Church,Christian,377884427,144.8551298,-37.8371674
place_of_worship,Anglican,All Saints Gostwyck,Christian,378710902,151.5849052,-30.6950513
place_of_worship,Orthodox,St. Eustathios Church,Christian,380063234,144.9613829,-37.8330335
place_of_worship,Anglican,Saint Peters (Anglican),Christian,380483474,147.3694239,-42.2964982
place_of_worship,Uniting,Campbell Memorial Church,Christian,380483475,147.3661817,-42.3030797
place_of_worship,Presbyterian,St Paul'S Presbyterian Church,Christian,384214117,149.4148001,-33.0348063
place_of_worship,Unknown,Sacred Heart Catholic Church,Christian,384214120,149.4163522,-33.0370685
place_of_worship,Catholic,Our Lady Help Of Christians,Christian,389631251,153.0667321,-27.422116
place_of_worship,Anglican,St Michael And All Angels,Christian,391732467,152.8784173,-27.5687326
place_of_worship,Unknown,Northside Christian Church,Christian,392679627,152.9899449,-27.3930689
place_of_worship,Catholic,Sacred Heart Catholic Church,Christian,393786158,150.0582341,-33.4164237
place_of_worship,Uniting,Hoskins Uniting Church,Christian,395335733,150.1619324,-33.4814246
place_of_worship,United Reformed,Burwood Uniting Church,Christian,397154132,145.0952064,-37.8509597
place_of_worship,Uniting,Megalong Valley Uniting Church,Christian,400905559,150.2314794,-33.7155525
place_of_worship,Baptist,St Luke'S Baptist Community,Christian,402497896,145.0006124,-37.8013697
place_of_worship,Church Of Christ,Dalby Church Of Christ,Christian,403798344,151.2516524,-27.1849401
place_of_worship,Anglican,Holy Trinity,Christian,403816196,150.3709213,-33.714458
place_of_worship,Anglican,Christ The Redeemer,Christian,405082082,152.7690167,-31.6321841
place_of_worship,Uniting,Gladstone Uniting Church,Christian,408275118,152.9451629,-31.0274075
place_of_worship,Anglican,Christ Church,Christian,408334330,153.0463572,-31.0521246
place_of_worship,Unknown,Church Of Christ Wynnum,Christian,409988264,153.1721275,-27.4410108
place_of_worship,Assemblies Of God,Nambucca Valley Christian Life Centre,Christian,410044829,152.9729148,-30.6789165
place_of_worship,Evangelical,Riverview Church,Christian,411661943,115.893528,-31.966427799999998
place_of_worship,Unknown,Prince Of Peace,Christian,412134051,152.9781454,-27.3917193
place_of_worship,Presbyterian,St James,Christian,412409573,149.7174408,-31.8256381
place_of_worship,Anglican,Holy Trinity Anglican Church,Christian,412648439,152.9562364,-27.5668861
place_of_worship,Baptist,Canon Hill Baptist Church,Christian,413315369,153.0791977,-27.4723284
place_of_worship,Anglican,Saint Stephens,Christian,414018026,149.3929991,-33.5310432
place_of_worship,Anglican,St Pauls Anglican Church,Christian,414555628,151.6931999,-32.8954707
