id,postcode,locality,state,long,lat
13832,4873,Cow Bay,QLD,145.299094,-16.230854
13833,4873,Dagmar,QLD,145.299094,-16.230854
13834,4873,Daintree,QLD,145.299094,-16.230854
13835,4873,Dedin,QLD,145.299094,-16.230854
13836,4873,Diwan,QLD,145.299094,-16.230854
13837,4873,Finlay Vale,QLD,145.299094,-16.230854
21301,4873,Finlayvale,QLD,145.3498794,-16.45863225
13838,4873,Forest Creek,QLD,145.299094,-16.230854
13839,4873,Kimberley,QLD,145.299094,-16.230854
21302,4873,Low Isles,QLD,145.565388,-16.38618344
13840,4873,Lower Daintree,QLD,145.299094,-16.230854
13841,4873,Miallo,QLD,145.299094,-16.230854
13842,4873,Mossman,QLD,145.299094,-16.230854
13843,4873,Mossman Gorge,QLD,145.299094,-16.230854
13844,4873,Newell,QLD,145.299094,-16.230854
13845,4873,Noah,QLD,145.299094,-16.230854
13846,4873,Rocky Point,QLD,145.299094,-16.230854
13847,4873,Shannonvale,QLD,145.299094,-16.230854
21303,4873,Spurgeon,QLD,145.0575079,-16.20917434
13848,4873,Stewart Creek Valley,QLD,145.299094,-16.230854
13849,4873,Syndicate,QLD,145.299094,-16.230854
13850,4873,Thornton Beach,QLD,145.299094,-16.230854
13851,4873,Upper Daintree,QLD,145.299094,-16.230854
13852,4873,Whyanbeel,QLD,145.299094,-16.230854
13853,4873,Wonga,QLD,145.299094,-16.230854
21304,4873,Wonga Beach,QLD,145.4206259,-16.34703692
13854,4874,Evans Landing,QLD,142.267938,-12.533944
21305,4874,Jardine River,QLD,142.7374815,-11.30318365
13855,4874,Mapoon,QLD,142.267938,-12.533944
21306,4874,Mission River,QLD,142.377739,-12.71887526
13856,4874,Nanum,QLD,142.267938,-12.533944
21307,4874,Napranum,QLD,141.889719,-12.682566
13857,4874,Rocky Point,QLD,142.267938,-12.533944
21308,4874,Shelburne,QLD,142.9853326,-12.01611476
13858,4874,Trunding,QLD,142.267938,-12.533944
13859,4874,Weipa,QLD,142.267938,-12.533944
13860,4874,Weipa Airport,QLD,142.267938,-12.533944
21309,4874,Wenlock,QLD,142.6252767,-12.49857052
13861,4875,Badu Island,QLD,143.769211,-9.584901
13862,4875,Banks Island,QLD,143.769211,-9.584901
13863,4875,Boigu,QLD,143.769211,-9.584901
13864,4875,Boigu Island,QLD,143.769211,-9.584901
23907,4875,Burrar Islet,QLD,142.8202274,-10.14609654
13865,4875,Coconut Island,QLD,143.769211,-9.584901
13866,4875,Darnley Island,QLD,143.769211,-9.584901
13867,4875,Dauan Island,QLD,143.769211,-9.584901
23930,4875,Dowar Islet,QLD,144.0262956,-9.943339097
13868,4875,Erub,QLD,143.769211,-9.584901
21310,4875,Erub Island,QLD,143.7700283,-9.588833779
23950,4875,Guijar Islet,QLD,142.8305494,-10.25452047
21311,4875,Horn,QLD,142.321612,-10.61791729
13869,4875,Horn Island,QLD,143.769211,-9.584901
13870,4875,Iama,QLD,143.769211,-9.584901
23956,4875,Iama Island,QLD,142.7749878,-9.901024103
13871,4875,Jervis Island,QLD,143.769211,-9.584901
21312,4875,Keriri Island,QLD,142.2057104,-10.55439331
13872,4875,Kubin Village,QLD,143.769211,-9.584901
13873,4875,Mabuiag,QLD,143.769211,-9.584901
13874,4875,Mabuiag Island,QLD,143.769211,-9.584901
13594,4875,Masig,QLD,143.769211,-9.584901
21313,4875,Masig Island,QLD,143.4078579,-9.752315346
23977,4875,Mer Island,QLD,144.0513623,-9.916649379
13595,4875,Moa Island,QLD,143.769211,-9.584901
13596,4875,Mulgrave Island,QLD,143.769211,-9.584901
13597,4875,Murray Island,QLD,143.769211,-9.584901
21314,4875,Poruma Island,QLD,143.0695509,-10.05030112
21315,4875,Prince Of Wales,QLD,142.1910378,-10.71407271
13598,4875,Saibai Island,QLD,143.769211,-9.584901
13599,4875,Stephens Island,QLD,143.769211,-9.584901
13600,4875,Talbot Island,QLD,143.769211,-9.584901
13601,4875,Thursday Island,QLD,143.769211,-9.584901
24034,4875,Ugar Island,QLD,143.5453547,-9.507500424
13602,4875,Warraber Island,QLD,143.769211,-9.584901
21316,4875,Warraber Islet,QLD,142.8239922,-10.20755941
24037,4875,Waua Islet,QLD,144.0398163,-9.946605572
13603,4875,Yam Island,QLD,143.769211,-9.584901
13604,4875,Yorke Island,QLD,143.769211,-9.584901
13605,4876,Bamaga,QLD,142.465399,-11.33852
13606,4876,Injinoo,QLD,142.465399,-11.33852
13607,4876,New Mapoon,QLD,142.465399,-11.33852
24011,4876,Punsand,QLD,142.427014,-10.851692
13608,4876,Seisia,QLD,142.465399,-11.33852
13609,4876,Umagico,QLD,142.465399,-11.33852
13610,4877,Craiglie,QLD,145.467604,-16.535286
13611,4877,Killaloe,QLD,145.467604,-16.535286
13612,4877,Low Isles,QLD,145.467604,-16.535286
13613,4877,Mowbray,QLD,145.467604,-16.535286
13614,4877,Oak Beach,QLD,145.467604,-16.535286
13615,4877,Port Douglas,QLD,145.467604,-16.535286
13616,4877,Wangetti,QLD,145.467604,-16.535286
13617,4878,Barron,QLD,145.711531,-16.839378
13618,4878,Caravonica,QLD,145.711531,-16.839378
13619,4878,Holloways Beach,QLD,145.711531,-16.839378
13620,4878,Lake Placid,QLD,145.711531,-16.839378
13621,4878,Machans Beach,QLD,145.711531,-16.839378
13622,4878,Smithfield,QLD,145.711531,-16.839378
13623,4878,Yorkeys Knob,QLD,145.711531,-16.839378
13624,4879,Buchan Point,QLD,145.666474,-16.789777
13625,4879,Clifton Beach,QLD,145.666474,-16.789777
13626,4879,Ellis Beach,QLD,145.666474,-16.789777
13627,4879,Kewarra Beach,QLD,145.666474,-16.789777
13628,4879,Palm Cove,QLD,145.666474,-16.789777
13629,4879,Trinity Beach,QLD,145.666474,-16.789777
13630,4879,Trinity Park,QLD,145.666474,-16.789777
21317,4880,Arriga,QLD,145.2931511,-17.0488028
13631,4880,Biboohra,QLD,145.383091,-16.972341
13632,4880,Bilwon,QLD,145.383091,-16.972341
21318,4880,Chewko,QLD,145.3734075,-17.06721287
21319,4880,Glen Russell,QLD,145.2375044,-16.95931822
13633,4880,Mareeba,QLD,145.383091,-16.972341
13634,4880,Maryfarms,QLD,145.383091,-16.972341
21320,4880,Paddys Green,QLD,145.3288229,-16.97139021
21321,4881,Koah,QLD,145.5578365,-16.91252285
13635,4881,Kuranda,QLD,145.157257,-18.028128
21322,4881,Mona Mona,QLD,145.5429955,-16.74295055
21323,4881,Speewah,QLD,145.6257271,-16.89087135
13636,4882,Tolga,QLD,145.47284,-17.202517
13637,4883,Atherton,QLD,145.476659,-17.33327
13638,4883,Carrington,QLD,145.476659,-17.33327
13639,4883,East Barron,QLD,145.476659,-17.33327
13640,4883,Upper Barron,QLD,145.476659,-17.33327
13641,4883,Wongabel,QLD,145.476659,-17.33327
13642,4884,Gadgarra,QLD,145.7215575,-17.26633269
13643,4884,Lake Barrine,QLD,145.6419665,-17.25623569
13644,4884,Lake Eacham,QLD,145.6451547,-17.29482618
13645,4884,Yungaburra,QLD,145.5969857,-17.27149723
13646,4885,Butchers Creek,QLD,145.624143,-17.384187
13647,4885,Glen Allyn,QLD,145.624143,-17.384187
13648,4885,Jaggan,QLD,145.624143,-17.384187
13649,4885,Kureen,QLD,145.624143,-17.384187
13650,4885,Malanda,QLD,145.624143,-17.384187
13651,4885,North Johnstone,QLD,145.624143,-17.384187
13652,4885,Peeramon,QLD,145.624143,-17.384187
13653,4885,Tarzali,QLD,145.624143,-17.384187
13654,4885,Topaz,QLD,145.624143,-17.384187
13655,4886,Beatrice,QLD,145.633789,-17.535676
13656,4886,Ellinjaa,QLD,145.633789,-17.535676
13657,4886,Maalan,QLD,145.633789,-17.535676
13658,4886,Middlebrook,QLD,145.633789,-17.535676
13659,4886,Millaa Millaa,QLD,145.633789,-17.535676
13660,4886,Minbun,QLD,145.633789,-17.535676
13661,4886,Moregatta,QLD,145.633789,-17.535676
13662,4886,Mungalli,QLD,145.633789,-17.535676
13663,4887,Herberton,QLD,145.386636,-17.384931
13664,4887,Irvinebank,QLD,145.386636,-17.384931
21324,4887,Kalunga,QLD,145.3951374,-17.45397782
13665,4887,Moomin,QLD,145.386636,-17.384931
13666,4887,Watsonville,QLD,145.386636,-17.384931
13667,4887,Wondecla,QLD,145.386636,-17.384931
13668,4888,Evelyn,QLD,145.491052,-17.499336
13669,4888,Kaban,QLD,145.491052,-17.499336
13670,4888,Millstream,QLD,145.491052,-17.499336
13671,4888,Ravenshoe,QLD,145.491052,-17.499336
13672,4888,Tumoulin,QLD,145.491052,-17.499336
13673,4890,Howitt,QLD,141.185062,-17.741867
13674,4890,Norman,QLD,141.185062,-17.741867
13675,4890,Normanton,QLD,141.185062,-17.741867
13676,4891,Karumba,QLD,140.92883,-17.447378
21325,4892,Abingdon Downs,QLD,143.4395495,-17.79980535
16736,4892,Arbouin,QLD,144.0132,-17.0861
21326,4892,Archer River,QLD,142.2834743,-13.41253462
16738,4892,Aurukun,QLD,142.1567,-12.5758
16739,4892,Bellevue,QLD,144.2636,-16.6338
16740,4892,Coen,QLD,143.351,-13.8089
16741,4892,Dixie,QLD,143.2422,-15.3798
21327,4892,Edward River,QLD,142.3617725,-14.94470878
16743,4892,Gamboola,QLD,143.491,-16.4248
16744,4892,Groganville,QLD,144.3621,-16.3895
16746,4892,Highbury,QLD,143.0015,-16.3223
21328,4892,Holroyd River,QLD,142.4805978,-14.13331977
23958,4892,Iron Range,QLD,143.4070798,-13.09012087
16748,4892,Kowanyama,QLD,141.8167,-15.2791
16749,4892,Lakefield,QLD,144.2233,-14.7008
16750,4892,Laura,QLD,144.0752,-15.4486
16751,4892,Lizard,QLD,145.3537,-14.7544
21329,4892,Lockhart River,QLD,143.4070798,-13.09012087
16753,4892,Lyndside,QLD,143.5439,-16.9153
16754,4892,Maramie,QLD,142.3599,-16.1161
21330,4892,Mount Mulgrave,QLD,143.9908483,-16.27385462
16756,4892,Palmer,QLD,143.5243,-15.9788
16757,4892,Pormpuraaw,QLD,141.8337,-14.7403
16758,4892,Ravensworth,QLD,143.7087,-17.2899
21331,4892,Red River,QLD,143.3357733,-17.44040819
21332,4892,South Wellesley Islands,QLD,139.4925619,-17.06688112
16761,4892,Staaten,QLD,142.9048,-16.5907
21333,4892,Wellesley Islands,QLD,139.3952283,-16.55572317
21334,4892,West Wellesley Islands,QLD,139.1630508,-16.70906941
16764,4892,Wrotham,QLD,143.9145,-16.6407
16765,4892,Yagoonya,QLD,141.8836,-15.8047
16766,4892,Yarraden,QLD,143.3735,-14.6604
21335,4895,Ayton,QLD,145.7740021,-19.7061005
13677,4895,Bloomfield,QLD,145.3380453,-16.04948936
13678,4895,Cooktown,QLD,145.180006,-15.54325984
13679,4895,Degarra,QLD,145.3422653,-15.94342392
21336,4895,Helenvale,QLD,145.222621,-15.707322
13680,4895,Hope Vale,QLD,145.247184,-15.15786303
13681,4895,Rossville,QLD,145.2418843,-15.79626907
21337,4895,Starcke,QLD,144.7525301,-14.76854069
13682,4895,Wujal Wujal,QLD,145.3121238,-15.9723604
13683,5000,Adelaide,SA,138.608637,-34.937459
13684,5000,Adelaide Bc,SA,138.608637,-34.937459
13685,5000,City West Campus,SA,138.608637,-34.937459
13686,5000,Halifax Street,SA,138.608637,-34.937459
13687,5000,Hutt Street,SA,138.608637,-34.937459
13688,5000,Parliament House,SA,138.608637,-34.937459
13689,5000,Rundle Mall,SA,138.608637,-34.937459
13690,5000,Station Arcade,SA,138.608637,-34.937459
13691,5000,Sturt Street,SA,138.608637,-34.937459
13692,5001,Adelaide,SA,139.273782,-35.120097
13693,5005,Adelaide University,SA,138.60351,-34.919398
13694,5005,The University Of Adelaide,SA,138.60351,-34.919398
13695,5005,University Of Adelaide,SA,138.60351,-34.919398
13696,5006,North Adelaide,SA,138.584497,-34.911523
13697,5006,North Adelaide Melbourne St,SA,138.584497,-34.911523
13698,5007,Bowden,SA,138.56787,-34.903259
13699,5007,Brompton,SA,138.56787,-34.903259
13700,5007,Hindmarsh,SA,138.56787,-34.903259
13701,5007,Welland,SA,138.56787,-34.903259
13702,5007,West Hindmarsh,SA,138.56787,-34.903259
13703,5008,Croydon,SA,138.559407,-34.887511
13704,5008,Croydon Park,SA,138.559407,-34.887511
13705,5008,Croydon Park South,SA,138.559407,-34.887511
13706,5008,Devon Park,SA,138.559407,-34.887511
13707,5008,Dudley Park,SA,138.559407,-34.887511
13708,5008,Renown Park,SA,138.559407,-34.887511
13709,5008,Ridleyton,SA,138.559407,-34.887511
13710,5008,West Croydon,SA,138.559407,-34.887511
13711,5009,Allenby Gardens,SA,138.542493,-34.896906
13712,5009,Beverley,SA,138.542493,-34.896906
13713,5009,Kilkenny,SA,138.542493,-34.896906
13714,5010,Angle Park,SA,138.558318,-34.857497
13715,5010,Ferryden Park,SA,138.558318,-34.857497
13716,5010,Regency Park,SA,138.558318,-34.857497
13717,5010,Regency Park Bc,SA,138.558318,-34.857497
21338,5011,St Clair,SA,138.5353265,-34.87089128
17676,5011,St Claire,SA,138.538261,-34.877605
13718,5011,Woodville,SA,138.527677,-34.883282
13719,5011,Woodville Park,SA,138.527677,-34.883282
13720,5011,Woodville South,SA,138.527677,-34.883282
13721,5011,Woodville West,SA,138.527677,-34.883282
13722,5012,Athol Park,SA,138.541637,-34.86303
13723,5012,Mansfield Park,SA,138.541637,-34.86303
13724,5012,Woodville Gardens,SA,138.541637,-34.86303
13725,5012,Woodville North,SA,138.541637,-34.86303
13726,5013,Gillman,SA,138.553453,-34.841984
13727,5013,Ottoway,SA,138.553453,-34.841984
13728,5013,Pennington,SA,138.553453,-34.841984
13729,5013,Rosewater,SA,138.553453,-34.841984
13730,5013,Rosewater East,SA,138.553453,-34.841984
13731,5013,Wingfield,SA,138.553453,-34.841984
13732,5014,Albert Park,SA,138.509247,-34.86475
13733,5014,Alberton,SA,138.509247,-34.86475
13453,5014,Cheltenham,SA,138.509247,-34.86475
13454,5014,Hendon,SA,138.509247,-34.86475
13455,5014,Queenstown,SA,138.509247,-34.86475
13456,5014,Royal Park,SA,138.509247,-34.86475
13457,5015,Birkenhead,SA,138.531567,-34.808422
13458,5015,Ethelton,SA,138.531567,-34.808422
23943,5015,Garden Island,SA,138.496803,-34.840209
13459,5015,Glanville,SA,138.531567,-34.808422
21339,5015,New Port,SA,138.499714,-34.84099502
13460,5015,Port Adelaide,SA,138.531567,-34.808422
13461,5015,Port Adelaide Bc,SA,138.531567,-34.808422
13462,5015,Port Adelaide Dc,SA,138.531567,-34.808422
24032,5015,Torrens Island,SA,138.496803,-34.840209
13463,5016,Largs Bay,SA,138.493796,-34.824516
13464,5016,Largs North,SA,138.493796,-34.824516
13465,5016,Peterhead,SA,138.493796,-34.824516
13466,5017,Osborne,SA,138.498128,-34.806494
13467,5017,Taperoo,SA,138.498128,-34.806494
13468,5018,North Haven,SA,138.49958,-34.779057
13469,5018,Outer Harbor,SA,138.49958,-34.779057
13470,5019,Exeter,SA,138.477054,-34.847707
13471,5019,Semaphore,SA,138.477054,-34.847707
13472,5019,Semaphore Park,SA,138.477054,-34.847707
13473,5019,Semaphore South,SA,138.477054,-34.847707
13474,5020,West Lakes Shore,SA,138.481639,-34.867318
13475,5021,West Lakes,SA,138.492908,-34.86628
13476,5022,Grange,SA,138.49264,-34.905461
13477,5022,Henley Beach,SA,138.49264,-34.905461
13478,5022,Henley Beach South,SA,138.49264,-34.905461
13479,5022,Kirkcaldy,SA,138.49264,-34.905461
13480,5022,Tennyson,SA,138.49264,-34.905461
13481,5023,Findon,SA,138.51199,-34.90073
13482,5023,Seaton,SA,138.51199,-34.90073
13483,5023,Seaton North,SA,138.51199,-34.90073
13484,5024,Fulham,SA,138.506052,-34.948827
13485,5024,Fulham Gardens,SA,138.506052,-34.948827
13486,5024,West Beach,SA,138.506052,-34.948827
13487,5025,Flinders Park,SA,138.529573,-34.912384
13488,5025,Kidman Park,SA,138.529573,-34.912384
13489,5031,Mile End,SA,138.570873,-34.936926
13490,5031,Mile End South,SA,138.570873,-34.936926
13491,5031,Thebarton,SA,138.570873,-34.936926
13492,5031,Torrensville,SA,138.570873,-34.936926
13493,5031,Torrensville Plaza,SA,138.570873,-34.936926
13494,5032,Brooklyn Park,SA,138.544358,-34.935734
13495,5032,Lockleys,SA,138.544358,-34.935734
13496,5032,Underdale,SA,138.544358,-34.935734
13497,5033,Cowandilla,SA,138.558451,-34.938858
13498,5033,Hilton,SA,138.558451,-34.938858
13499,5033,Hilton Plaza,SA,138.558451,-34.938858
13500,5033,Marleston,SA,138.558451,-34.938858
13501,5033,Marleston Dc,SA,138.558451,-34.938858
13502,5033,Richmond,SA,138.558451,-34.938858
13503,5033,West Richmond,SA,138.558451,-34.938858
13504,5034,Clarence Park,SA,138.58811,-34.956227
13505,5034,Goodwood,SA,138.58811,-34.956227
13506,5034,Kings Park,SA,138.58811,-34.956227
13507,5034,Millswood,SA,138.58811,-34.956227
13508,5034,Wayville,SA,138.58811,-34.956227
13509,5035,Ashford,SA,138.575187,-34.952075
13510,5035,Black Forest,SA,138.575187,-34.952075
13511,5035,Everard Park,SA,138.575187,-34.952075
13512,5035,Forestville,SA,138.575187,-34.952075
13513,5035,Keswick,SA,138.575187,-34.952075
13514,5035,Keswick Terminal,SA,138.575187,-34.952075
13515,5037,Glandore,SA,138.545826,-34.957399
13516,5037,Kurralta Park,SA,138.545826,-34.957399
13517,5037,Netley,SA,138.545826,-34.957399
13518,5037,North Plympton,SA,138.545826,-34.957399
13519,5038,Camden Park,SA,138.548367,-34.968051
13520,5038,Plympton,SA,138.548367,-34.968051
13521,5038,Plympton Park,SA,138.548367,-34.968051
13522,5038,South Plympton,SA,138.548367,-34.968051
13523,5039,Clarence Gardens,SA,138.570739,-34.976263
13524,5039,Edwardstown,SA,138.570739,-34.976263
13525,5039,Melrose Park,SA,138.570739,-34.976263
13526,5039,Melrose Park Dc,SA,138.570739,-34.976263
13527,5040,Novar Gardens,SA,138.527412,-34.963083
13528,5041,Colonel Light Gardens,SA,138.594176,-35.00298
13529,5041,Cumberland Park,SA,138.594176,-35.00298
13530,5041,Daw Park,SA,138.594176,-35.00298
13531,5041,Panorama,SA,138.594176,-35.00298
13532,5041,Westbourne Park,SA,138.594176,-35.00298
13533,5042,Bedford Park,SA,138.575023,-35.007341
13534,5042,Clovelly Park,SA,138.575023,-35.007341
13535,5042,Flinders University,SA,138.575023,-35.007341
13536,5042,Pasadena,SA,138.575023,-35.007341
13537,5042,St Marys,SA,138.575023,-35.007341
21340,5042,Tonsley,SA,138.5709927,-35.00971638
13538,5043,Ascot Park,SA,138.553853,-35.005492
13539,5043,Marion,SA,138.553853,-35.005492
13540,5043,Mitchell Park,SA,138.553853,-35.005492
13541,5043,Morphettville,SA,138.553853,-35.005492
13542,5043,Park Holme,SA,138.553853,-35.005492
13543,5044,Glengowrie,SA,138.516314,-35.001213
13544,5044,Somerton Park,SA,138.516314,-35.001213
13545,5045,Glenelg,SA,138.516973,-34.977122
13546,5045,Glenelg East,SA,138.516973,-34.977122
13547,5045,Glenelg Jetty Road,SA,138.516973,-34.977122
13548,5045,Glenelg North,SA,138.516973,-34.977122
13549,5045,Glenelg South,SA,138.516973,-34.977122
13550,5046,Oaklands Park,SA,138.535434,-35.003794
13551,5046,Warradale,SA,138.535434,-35.003794
13552,5046,Warradale North,SA,138.535434,-35.003794
13553,5047,Darlington,SA,138.546572,-35.030702
13554,5047,Seacombe Gardens,SA,138.546572,-35.030702
13555,5047,Seacombe Heights,SA,138.546572,-35.030702
13556,5047,Sturt,SA,138.546572,-35.030702
13557,5048,Brighton,SA,138.520459,-35.017416
13558,5048,Dover Gardens,SA,138.520459,-35.017416
13559,5048,Hove,SA,138.520459,-35.017416
13560,5048,North Brighton,SA,138.520459,-35.017416
13561,5048,South Brighton,SA,138.520459,-35.017416
13562,5049,Kingston Park,SA,138.52272,-35.045389
13563,5049,Marino,SA,138.52272,-35.045389
13564,5049,Seacliff,SA,138.52272,-35.045389
13565,5049,Seacliff Park,SA,138.52272,-35.045389
13566,5049,Seaview Downs,SA,138.52272,-35.045389
13567,5050,Bellevue Heights,SA,138.601272,-35.026307
13568,5050,Eden Hills,SA,138.601272,-35.026307
13569,5051,Blackwood,SA,138.620405,-35.033769
13570,5051,Coromandel Valley,SA,138.620405,-35.033769
13571,5051,Craigburn Farm,SA,138.620405,-35.033769
13572,5051,Hawthorndene,SA,138.620405,-35.033769
13573,5052,Belair,SA,138.618684,-35.003888
13574,5052,Glenalta,SA,138.618684,-35.003888
13575,5061,Hyde Park,SA,138.60648,-34.957195
13576,5061,Malvern,SA,138.60648,-34.957195
13577,5061,Unley,SA,138.60648,-34.957195
13578,5061,Unley Bc,SA,138.60648,-34.957195
13579,5061,Unley Dc,SA,138.60648,-34.957195
13580,5061,Unley Park,SA,138.60648,-34.957195
13581,5062,Brown Hill Creek,SA,138.602387,-35.004063
13582,5062,Clapham,SA,138.602387,-35.004063
13583,5062,Hawthorn,SA,138.602387,-35.004063
13584,5062,Kingswood,SA,138.602387,-35.004063
13585,5062,Lower Mitcham,SA,138.602387,-35.004063
13586,5062,Lynton,SA,138.602387,-35.004063
13587,5062,Mitcham,SA,138.602387,-35.004063
13588,5062,Mitcham Shopping Centre,SA,138.602387,-35.004063
13589,5062,Netherby,SA,138.602387,-35.004063
13590,5062,Springfield,SA,138.602387,-35.004063
13591,5062,Torrens Park,SA,138.602387,-35.004063
13592,5063,Eastwood,SA,138.621477,-34.954325
13593,5063,Frewville,SA,138.621477,-34.954325
13311,5063,Fullarton,SA,138.621477,-34.954325
13312,5063,Highgate,SA,138.621477,-34.954325
13313,5063,Parkside,SA,138.621477,-34.954325
13314,5064,Glen Osmond,SA,138.649183,-34.963195
13315,5064,Glenunga,SA,138.649183,-34.963195
13316,5064,Mount Osmond,SA,138.649183,-34.963195
13317,5064,Myrtle Bank,SA,138.649183,-34.963195
13318,5064,St Georges,SA,138.649183,-34.963195
13319,5064,Urrbrae,SA,138.649183,-34.963195
13320,5065,Dulwich,SA,138.633974,-34.940362
13321,5065,Glenside,SA,138.633974,-34.940362
13322,5065,Linden Park,SA,138.633974,-34.940362
13323,5065,Toorak Gardens,SA,138.633974,-34.940362
13324,5065,Tusmore,SA,138.633974,-34.940362
13325,5066,Beaumont,SA,138.66029,-34.940962
13326,5066,Burnside,SA,138.66029,-34.940962
13327,5066,Erindale,SA,138.66029,-34.940962
13328,5066,Hazelwood Park,SA,138.66029,-34.940962
13329,5066,Stonyfell,SA,138.66029,-34.940962
13330,5066,Waterfall Gully,SA,138.66029,-34.940962
13331,5066,Wattle Park,SA,138.66029,-34.940962
13332,5067,Beulah Park,SA,138.630575,-34.919985
13333,5067,Kent Town,SA,138.630575,-34.919985
13334,5067,Norwood,SA,138.630575,-34.919985
13335,5067,Norwood South,SA,138.630575,-34.919985
13336,5067,Rose Park,SA,138.630575,-34.919985
13337,5068,Heathpool,SA,138.654999,-34.922605
13338,5068,Kensington,SA,138.654999,-34.922605
13339,5068,Kensington Gardens,SA,138.654999,-34.922605
13340,5068,Kensington Park,SA,138.654999,-34.922605
13341,5068,Leabrook,SA,138.654999,-34.922605
13342,5068,Marryatville,SA,138.654999,-34.922605
13343,5068,St Morris,SA,138.654999,-34.922605
13344,5068,Trinity Gardens,SA,138.654999,-34.922605
13345,5069,College Park,SA,138.623527,-34.907597
13346,5069,Evandale,SA,138.623527,-34.907597
13347,5069,Hackney,SA,138.623527,-34.907597
13348,5069,Maylands,SA,138.623527,-34.907597
13349,5069,St Peters,SA,138.623527,-34.907597
13350,5069,Stepney,SA,138.623527,-34.907597
13351,5070,Felixstow,SA,138.642172,-34.900496
13352,5070,Firle,SA,138.642172,-34.900496
13353,5070,Glynde,SA,138.642172,-34.900496
13354,5070,Glynde Dc,SA,138.642172,-34.900496
13355,5070,Glynde Plaza,SA,138.642172,-34.900496
13356,5070,Joslin,SA,138.642172,-34.900496
13357,5070,Marden,SA,138.642172,-34.900496
13358,5070,Payneham,SA,138.642172,-34.900496
13359,5070,Payneham South,SA,138.642172,-34.900496
13360,5070,Royston Park,SA,138.642172,-34.900496
13361,5071,Kent Town,SA,138.623005,-34.922911
13362,5071,Kent Town Dc,SA,138.623005,-34.922911
13363,5072,Auldana,SA,138.696113,-34.912078
13364,5072,Magill,SA,138.696113,-34.912078
13365,5072,Magill North,SA,138.696113,-34.912078
13366,5072,Magill South,SA,138.696113,-34.912078
13367,5072,Rosslyn Park,SA,138.696113,-34.912078
13368,5072,Skye,SA,138.696113,-34.912078
13369,5072,Teringie,SA,138.696113,-34.912078
13370,5072,Woodforde,SA,138.696113,-34.912078
13371,5073,Hectorville,SA,138.683151,-34.89528
13372,5073,Rostrevor,SA,138.683151,-34.89528
13373,5073,Tranmere,SA,138.683151,-34.89528
13374,5073,Tranmere North,SA,138.683151,-34.89528
13375,5074,Campbelltown,SA,138.669275,-34.884233
13376,5074,Newton,SA,138.669275,-34.884233
13377,5075,Dernancourt,SA,138.675254,-34.861332
13378,5075,Paradise,SA,138.675254,-34.861332
13379,5076,Athelstone,SA,138.703683,-34.873844
13380,5076,Castambul,SA,138.703683,-34.873844
13381,5081,Collinswood,SA,138.617673,-34.891417
13382,5081,Gilberton,SA,138.617673,-34.891417
13383,5081,Medindie,SA,138.617673,-34.891417
13384,5081,Medindie Gardens,SA,138.617673,-34.891417
13385,5081,Vale Park,SA,138.617673,-34.891417
13386,5081,Walkerville,SA,138.617673,-34.891417
13387,5082,Fitzroy,SA,138.587083,-34.886018
13388,5082,Ovingham,SA,138.587083,-34.886018
13389,5082,Prospect,SA,138.587083,-34.886018
13390,5082,Prospect East,SA,138.587083,-34.886018
13391,5082,Prospect West,SA,138.587083,-34.886018
13392,5082,Thorngate,SA,138.587083,-34.886018
13393,5083,Broadview,SA,138.609927,-34.879357
13394,5083,Nailsworth,SA,138.609927,-34.879357
13395,5083,Sefton Park,SA,138.609927,-34.879357
13396,5084,Blair Athol,SA,138.581605,-34.864409
13397,5084,Blair Athol West,SA,138.581605,-34.864409
13398,5084,Kilburn,SA,138.581605,-34.864409
13399,5084,Kilburn North,SA,138.581605,-34.864409
13400,5085,Clearview,SA,138.612959,-34.856239
13401,5085,Enfield,SA,138.612959,-34.856239
13402,5085,Enfield Plaza,SA,138.612959,-34.856239
21341,5085,Lightsview,SA,138.6273208,-34.86195429
13403,5085,Northfield,SA,138.612959,-34.856239
13404,5085,Northgate,SA,138.612959,-34.856239
13405,5086,Gilles Plains,SA,138.64344,-34.854247
13406,5086,Greenacres,SA,138.64344,-34.854247
13407,5086,Hampstead Gardens,SA,138.64344,-34.854247
13408,5086,Hillcrest,SA,138.64344,-34.854247
13409,5086,Manningham,SA,138.64344,-34.854247
13410,5086,Oakden,SA,138.64344,-34.854247
13411,5087,Klemzig,SA,138.637707,-34.876988
13412,5087,Windsor Gardens,SA,138.637707,-34.876988
13413,5088,Holden Hill,SA,138.673783,-34.847141
13414,5089,Highbury,SA,138.724487,-34.851049
13415,5090,Hope Valley,SA,138.704628,-34.843346
13416,5091,Banksia Park,SA,138.735572,-34.822615
13417,5091,Tea Tree Gully,SA,138.735572,-34.822615
13418,5091,Vista,SA,138.735572,-34.822615
13419,5092,Modbury,SA,138.680226,-34.821319
13420,5092,Modbury Heights,SA,138.680226,-34.821319
13421,5092,Modbury North,SA,138.680226,-34.821319
13422,5092,Modbury North Dc,SA,138.680226,-34.821319
13423,5093,Para Vista,SA,138.657974,-34.83977
13424,5093,Valley View,SA,138.657974,-34.83977
13425,5094,Cavan,SA,138.581513,-34.802736
13426,5094,Dry Creek,SA,138.581513,-34.802736
13427,5094,Gepps Cross,SA,138.581513,-34.802736
13428,5095,Mawson Lakes,SA,138.6199,-34.820685
13429,5095,Pooraka,SA,138.6199,-34.820685
